timestamp,model,test_description,image_path,prompt,output,expected_result,check
2025-08-06T15:21:04,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Answers should look like ""EIN: XX-XXXXXXX"", replace the Xes with the actual digits.", EIN: 00-00-000000.,"['flood', 'flooding', 'water']",False
2025-08-06T15:21:04,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Answers should look like ""EIN: XX-XXXXXXX"", replace the Xes with the actual digits.", 12-3456789.,"['flood', 'flooding', 'water']",False
2025-08-06T15:21:44,mlx-community/llava-interleave-qwen-7b-4bit,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no.",Yes,['yes'],True
2025-08-06T15:21:44,mlx-community/llava-interleave-qwen-7b-4bit,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no.",Yes,['yes'],True
2025-08-06T15:21:44,mlx-community/llava-interleave-qwen-7b-4bit,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no.",Yes,['yes'],True
2025-08-06T15:21:44,mlx-community/llava-interleave-qwen-7b-4bit,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no.",Yes,['yes'],True
2025-08-06T15:21:44,mlx-community/llava-interleave-qwen-7b-4bit,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Answers should look like ""EIN: XX-XXXXXXX"", replace the Xes with the actual digits.",EIN: 21-89854,"['flood', 'flooding', 'water']",False
2025-08-06T15:21:44,mlx-community/llava-interleave-qwen-7b-4bit,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Answers should look like ""EIN: XX-XXXXXXX"", replace the Xes with the actual digits.",EIN: 21-89854,"['flood', 'flooding', 'water']",False
2025-08-06T15:21:44,mlx-community/llava-interleave-qwen-7b-4bit,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Answers should look like ""EIN: XX-XXXXXXX"", replace the Xes with the actual digits.",EIN: 21-89854,"['flood', 'flooding', 'water']",False
2025-08-06T15:21:44,mlx-community/llava-interleave-qwen-7b-4bit,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Answers should look like ""EIN: XX-XXXXXXX"", replace the Xes with the actual digits.",EIN: 21-89854,"['flood', 'flooding', 'water']",False
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", Yes.,['yes'],True
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 21-7893456,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 33-0643958,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 9900000000,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 12-3456789,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", ACME LLC,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", Dear Taxpayer:,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer"," Dear [Name], I have 90% confidence in the answer.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:26:56,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", ACME LLC,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes,['yes'],True
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes,['yes'],True
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes,['yes'],True
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.",Yes,['yes'],True
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-8985-4, 99.99% confidence","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-8985-4, 99.99% confidence","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-8985-4, 99.99% confidence","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-8985-4, 99.99% confidence","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","The document is addressed to ""Theresa Loe-Figerald MR"". The confidence in this answer is 99.8%.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","The document is addressed to ""Theresa Loe-Figerald MR"". The confidence in this answer is 99.8%.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,EIN Addressee,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","The document is addressed to ""Theresa Loe-Figerald MR"". The confidence in this answer is 99.8%.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:27:51,mlx-community/llava-interleave-qwen-7b-4bit,EIN Addressee,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","The document is addressed to ""Theresa Loe-Figerald MR"". The confidence in this answer is 99.8%.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", Yes.,['yes'],True
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 21-7893456,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 33-0643958,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 9900000000,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 12-3456789,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", ACME LLC,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", Dear Taxpayer:,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer"," Dear [Name], I have 90% confidence in the answer.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",False
2025-08-06T15:29:06,mlx-community/SmolVLM-Instruct-bf16,EIN Addressee,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer", ACME LLC,"['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence: 100%",['yes'],True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence: 100%",['yes'],True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence: 100%",['yes'],True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.","Yes.

Confidence: 100%",['yes'],True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer","21-7893456

Confidence: 100%","['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,EIN Addressee,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","Based on the document, the addressee is **ACME LLC**.

**Confidence Level: 100%**

The document clearly states ""For assistance you may call us at:1-800-289-4933 IF YOU WRITE, ATTACHED THE STUB AT THE END OF THIS NOTICE."" and then lists ""ACME LLC"" as the recipient.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,EIN Addressee,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","Based on the document, the addressee is **ACME LLC**.

**Confidence Level: 100%**

The document clearly states ""For assistance you may call us at:1-800-289-4933 IF YOU WRITE, ATTACHED THE STUB AT THE END OF THIS NOTICE."" and then lists ""ACME LLC"" as the recipient.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,EIN Addressee,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","Based on the document, the addressee is **ACME LLC**.

**Confidence Level: 100%**

The document clearly states ""For assistance you may call us at:1-800-289-4933 IF YOU WRITE, ATTACHED THE STUB AT THE END OF THIS NOTICE."" and then lists ""ACME LLC"" as the recipient.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:30:02,mlx-community/gemma-3-12b-it-qat-4bit,EIN Addressee,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Who is this document addressed to? Provide the name of the addressee, and the percentage confidence in the answer","Based on the document, the addressee is **ACME LLC**.

**Confidence Level: 100%**

The document clearly states ""For assistance you may call us at:1-800-289-4933 IF YOU WRITE, ATTACHED THE STUB AT THE END OF THIS NOTICE."" and then lists ""ACME LLC"" as the recipient.","['ACME LLC', 'THERESA LOPEZ-FITZGERALD', 'PACIFIC AQUASPACE CALIFORNIA INC', 'TRUE BUDDHA TEMPLE MARYLAND', 'KENNETH CHIU']",True
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", No.,['yes'],False
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,Evidence of EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"Does this show anything that might be an Employer Identification Number (EIN)?. EINs come in the form of 2 digits, a dash, and then 7 digits. Answer yes or no, then the percentage confidence in the answer.", Yes.,['yes'],True
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/Where-to-find-tax-ID-number-2048x1088-1105960284.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 21-7893456,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/hwkowk7el4x6q3yeg5ip-1147943500.jpg,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 33-0643958,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/IRS-EIN-letter-752751540.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 9900000000,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",False
2025-08-06T15:33:48,mlx-community/SmolVLM-Instruct-bf16,EIN,tests/images/self-employment/ein/b5f84dd177b753c20f80983125d53ded07bba3b5c207e92c644ecc7832c923bd-2817087531.png,"If there is an employer identification number (EIN) in this document, answer with that EIN. Limit the answer to the EIN itself, which takes the form of 2 digits, a dash, and then 7 digits. Provide the percentage confidence in the answer", 12-3456789,"['21-7893456', '12-3456789', '33-0643958', '52-1980218']",True
